File,Cluster
2006.10239,1
2006.11152,1
2006.11169,1
2006.12868,1
2007.00304,1
2007.01733,1
2007.02261,2
2007.02487,0
2007.02579,1
2007.05789,1
2007.06421,1
2007.07235,1
2007.09096,1
2007.09189,1
2007.10553,3
2007.10805,1
2007.11235,0
2007.11832,1
2007.11875,1
2007.12474,1
2007.15697,1
2007.16161,1
2008.00075,1
2008.02025,1
2008.02143,1
2008.02483,2
2008.03103,1
2008.03489,1
2008.03714,1
2008.04165,2
2008.04193,1
2008.05102,1
2008.05638,1
2008.06824,1
2008.08748,1
2008.11066,1
2008.13357,3
2009.00971,1
2009.04259,1
2009.10246,1
2009.11070,1
2009.12210,2
2009.12978,1
2010.00811,1
2010.01943,1
2010.04000,1
2010.04749,1
2010.04958,1
2010.05812,1
2010.07284,1
2010.08003,2
2010.09471,1
2010.11842,1
2010.13328,2
2010.14814,1
2010.15975,1
2011.03463,1
2011.04704,1
2011.13752,1
2012.01102,1
2012.01323,1
2012.04739,1
2012.06468,1
2012.09539,3
2012.10783,1
2012.12398,1
2012.14195,1
2012.14592,1
2101.00956,1
2101.00958,3
2101.01944,1
2101.07232,0
2101.07711,1
2101.07758,2
2101.08257,1
2101.08377,1
2101.10166,2
2101.11730,1
2101.12046,2
2102.00329,1
2102.01167,1
2102.01969,1
2102.02364,1
2102.02600,1
2102.02627,1
2102.05736,1
2102.05945,1
2102.06495,1
2102.08109,1
2102.08146,1
2102.08766,1
2102.10368,1
2102.10931,1
2102.11081,1
2102.11166,1
2102.11828,1
2102.11924,1
2103.00223,1
2103.00386,1
2103.01911,1
2103.05117,1
2103.07699,1
2103.12811,1
2103.14992,1
2103.15623,1
2103.15710,3
2103.15820,1
2104.00762,0
2104.04224,1
2104.04313,1
2104.05207,1
2104.06085,1
2104.09716,1
2104.10998,3
2104.12577,1
2104.13021,1
2104.13124,1
2104.13979,1
2104.14856,1
2104.14884,1
2105.02559,3
2105.02842,1
2105.06194,1
2105.06723,1
2105.07595,1
2105.10908,1
2105.12326,1
2105.13217,1
2105.13583,1
2105.14311,1
2106.02709,1
2106.06614,1
2106.11494,1
2106.11729,2
2106.14457,2
2107.00086,1
2107.01687,1
2107.02333,1
2107.02352,1
2107.05261,1
2107.05296,1
2107.05493,1
2107.07663,1
2107.07664,1
2107.07665,1
2107.07811,1
2107.08349,1
2107.10832,0
2107.11674,1
2107.11679,1
2107.12902,1
2107.13347,1
2107.13477,1
2107.14668,1
2108.00452,1
2108.01503,1
2108.02967,1
2108.08070,1
2108.10700,1
2108.10865,1
2109.00291,3
2109.00319,1
2109.01534,2
2109.01585,1
2109.01875,1
2109.02114,1
2109.04631,1
2109.04862,1
2109.05264,1
2109.08278,1
2109.08283,1
2109.08309,1
2109.08315,1
2110.02691,0
2110.04454,1
2110.05063,1
2110.08453,1
2110.09578,1
2110.12585,1
2111.00218,1
2111.03534,1
2111.03956,1
2111.04407,1
2111.05388,1
2111.08205,3
2111.12274,1
2111.13952,1
2112.01108,1
2112.08765,1
2112.09274,1
2112.09542,1
2112.11806,1
2112.14044,1
2112.14055,1
2112.14305,2
2112.14961,1
2112.14964,1
2112.14965,1
2201.00221,1
2201.00538,1
2201.08768,1
2201.09607,1
2201.10012,1
2201.10298,1
2201.10662,0
2202.00142,1
2202.00610,1
2202.08131,2
2202.08555,1
2202.08725,1
2202.09344,1
2202.10142,1
2202.10866,1
2202.12592,1
2203.01032,1
2203.01272,1
2203.04146,1
2203.08416,1
2203.09299,2
2203.09321,1
2203.11265,1
2203.15467,1
2203.16341,1
2203.16343,2
2203.16890,1
2203.17179,1
2204.00435,1
2204.03884,1
2204.05365,1
2204.06068,1
2204.06359,2
2204.06528,1
2204.06721,1
2204.06722,1
2204.06727,1
2204.06730,1
2204.06733,1
2204.13215,1
2205.01420,1
2205.01651,1
2205.01713,1
2205.01959,1
2205.02660,0
2205.03640,1
2205.04109,1
2205.04822,1
2205.06360,1
2205.07783,1
2205.08095,1
2205.08128,1
2205.08354,2
2205.08572,2
2205.08988,0
2205.09015,1
2205.09082,1
2205.11695,2
2205.11697,1
2205.11703,1
2205.13008,1
2205.13145,0
2205.13387,1
2205.14916,1
2206.00349,1
2206.01694,2
2206.02283,2
2206.03109,1
2206.03997,3
2206.05086,1
2206.06294,1
2206.06677,3
2206.07823,1
2206.12156,1
2206.13610,1
2207.02637,1
2207.02728,1
2207.06681,2
2207.08697,1
2207.09486,1
2207.09872,1
2207.10562,2
2208.01298,1
2208.02920,2
2208.03095,1
2208.03100,1
2209.02359,1
2209.05136,2
2209.05232,1
2209.06448,1
2209.08838,1
2209.09703,1
2209.10311,1
2209.10316,1
2209.10321,1
2209.12188,1
2209.12777,1
2209.12825,1
2209.13082,1
2210.00240,1
2210.00654,1
2210.00989,1
2210.05225,1
2210.06663,1
2210.13020,1
2210.14436,2
2211.12229,1
2211.12734,1
2211.17166,1
2211.17186,1
2212.02317,1
2212.03085,1
2212.03284,1
2212.03287,2
2212.04882,1
2212.06321,1
2212.09191,1
2212.11173,2
2212.12347,2
2212.12455,1
2301.05101,1
2301.06136,1
2301.07472,1
2301.07967,1
2301.10197,1
2301.10216,3
2301.10555,1
2301.10695,3
2301.11301,1
2301.11330,1
2302.00506,3
2302.01082,1
2302.02382,2
2302.05327,1
2302.08837,1
2302.10455,1
2302.11892,1
2302.14622,2
2303.03111,1
2303.04442,1
2303.05471,1
2303.05864,2
2303.05865,2
2303.09072,1
2303.11993,1
2303.13257,1
2303.15090,1
2303.17017,1
2303.17314,2
2304.06348,1
2304.09231,1
2304.11483,1
2304.12094,1
2304.13657,1
2305.01157,0
2305.01772,1
2305.02967,1
2305.04870,1
2305.05064,1
2305.06064,1
2305.06214,1
2305.08416,1
2305.08476,2
2305.08489,1
2305.10016,1
2305.11833,1
2305.14149,1
2305.14222,1
2305.16073,1
2305.16240,1
2305.16926,1
2305.17115,1
2305.18017,1
2305.18945,1
2306.00478,1
2306.00498,1
2306.01455,1
2306.01487,1
2306.01517,1
2306.04089,1
2306.05806,1
2306.05876,1
2306.06356,2
2306.06376,1
2306.08916,1
2306.10009,1
2306.10124,1
2306.10824,1
2306.15805,1
2306.16632,2
2307.00540,1
2307.02342,3
2307.03685,1
2307.03971,1
2307.04925,1
2307.05046,1
2307.05049,1
2307.05070,2
2307.05143,1
2307.05282,1
2307.05658,1
2307.06763,2
2307.06971,1
2307.08034,1
2307.08523,1
2307.09679,1
2307.09776,1
2307.10629,1
2307.11024,1
2307.12454,1
2307.16608,1
2308.00431,2
2308.00477,1
2308.02763,3
2308.04518,1
2308.04520,1
2308.04521,1
2308.06970,2
2308.07789,1
2308.12973,1
2308.15426,1
2308.15567,1
2308.15865,1
2308.15870,2
2308.16542,1
2309.01433,1
2309.02367,1
2309.03642,1
2309.05362,1
2309.07304,2
2309.07309,1
2309.09931,1
2309.13798,1
2309.14834,1
2310.00999,1
2310.01007,1
2310.01907,1
2310.02845,1
2310.04684,1
2310.08689,1
2310.11288,1
2310.11506,1
2310.13778,1
2310.14022,1
2310.14600,2
2310.15445,1
2310.16762,1
2310.18069,1
2310.19579,1
2310.20392,1
2311.00733,1
2311.01790,1
2311.03424,1
2311.06116,1
2311.08859,3
2311.09788,1
2311.11851,3
2311.14452,1
2311.15250,1
2311.15919,1
2312.00320,1
2312.07223,1
2312.10420,1
2312.13657,1
2312.14030,3
2312.14620,1
2312.14831,1
2312.16487,1
2312.16694,1
2401.01893,1
2401.02950,2
2401.04594,1
2401.06574,1
2401.07055,1
2401.07743,3
2401.09273,1
2401.11266,1
2401.11290,1
2401.12061,2
2401.12131,4
2401.12170,1
2401.13328,1
2401.13369,2
2401.13390,1
2401.14957,1
2401.15258,1
2401.16109,2
2401.17226,1
2402.00452,1
2402.00962,1
2402.01353,1
2402.01589,1
2402.02602,2
2402.02847,1
2402.09595,2
2402.09951,1
2402.10750,2
2402.12804,2
2402.17604,1
2402.18708,1
2403.00169,2
2403.01867,1
2403.07647,1
2403.10334,1
2403.16637,3
2403.17862,2
2403.18229,2
2403.18646,0
2403.19446,4
2404.00446,1
2404.00581,1
2404.03311,1
2404.12229,1
2404.12905,1
2404.13672,2
2404.13782,2
2404.14924,1
2404.15214,2
2404.15840,1
2404.16387,1
2404.18007,1
2404.19503,1
2405.01322,2
2405.04998,1
2405.05670,1
2405.08104,1
2405.10887,1
2405.15248,2
2405.17072,1
2405.19095,1
2405.19270,1
2405.20745,2
2406.03578,1
2406.06108,2
2406.07216,1
2406.09300,1
2406.16056,1
2406.16785,1
2406.17862,0
2406.19714,4
2407.02975,1
2407.05208,1
2407.05715,1
2407.06214,1
2407.06447,3
2407.09744,1
2407.10473,1
2407.21029,1
2407.21169,1
2408.01109,2
2408.03244,2
2408.10563,1
2408.10637,1
2408.11501,1
2408.11712,1
2408.13840,1
2408.14314,1
2408.14621,3
2408.15087,1
2409.00666,1
2409.02595,1
2409.05794,1
2409.09171,1
2409.11999,2
2409.18667,1
2410.01421,1
2410.14699,1
2410.14718,1
2410.17185,1
2410.18707,1
2410.18799,1
2410.21214,1
2410.22419,1
2410.22760,3
2410.23020,2
2410.23759,2
2410.23790,1
2410.23913,1
2410.23984,0
2411.00026,1
2411.00031,2
2411.00589,1
2411.01961,1
2411.04615,1
2411.07078,1
2411.07667,2
2411.12271,3
2411.13215,2
2411.14374,2
2411.14584,1
2411.15103,1
9511102,1
9511103,1
9612104,1
9809015,1
9901003,1
9903006,1
9907027,2
9909014,1
0108008,2
0207022,1
0308030,2
0407025,2
0410005,3
0509050,2
0602056,2
0603127,2
0605032,2
0605033,2
0609041,1
0707.1558,2
0802.1393,2
0804.4336,0
0806.3032,3
0808.3569,2
0811.2551,2
0902.4098,1
0903.2543,2
0906.2756,2
0907.2759,1
0908.1076,2
0911.2900,3
0911.3723,3
0912.2826,2
1001.0115,2
1002.0170,1
1003.1810,3
1004.4450,3
1006.1450,2
1008.2160,2
1009.2997,3
1010.0150,2
1102.1261,1
1104.1279,3
1105.1564,2
1107.3674,2
1107.4153,3
1109.0601,3
1109.1409,2
1111.7033,3
1112.1333,1
1203.6035,1
1204.0163,2
1204.6091,2
1206.2032,1
1207.0852,1
1207.2697,2
1207.6475,1
1209.1421,2
1210.0437,2
1306.1881,2
1308.0813,1
1308.1049,1
1308.5380,2
1310.0522,3
1310.2290,2
1310.3781,0
1312.2642,4
1312.7606,3
1312.7847,1
1401.2185,3
1401.3862,2
1401.5863,1
1401.6773,3
1402.2708,1
1402.2793,3
1404.2464,1
1406.1502,2
1410.3334,2
1411.5336,3
1412.4039,1
1502.01253,1
1502.06030,1
1505.00950,2
1505.00956,2
1505.01668,3
1505.06012,2
1506.07781,2
1507.02139,2
1508.00023,3
1508.02674,2
1508.02677,2
1509.04826,3
1510.06587,1
1511.04190,1
1512.07038,3
1601.04094,3
1601.08116,2
1603.05208,3
1604.03747,2
1604.04730,3
1605.08883,2
1606.00799,2
1607.00695,1
1607.02963,3
1607.03307,2
1608.04511,1
1610.02943,1
1611.08364,3
1612.00947,2
1702.08736,3
1703.05240,2
1703.06416,3
1706.08501,2
1708.03080,2
1709.00951,1
1709.07224,3
1709.08505,3
1710.03354,3
1710.08852,2
1711.00728,2
1711.08151,1
1711.09564,1
1711.10588,1
1711.11068,2
1712.07887,2
1801.00259,2
1801.01527,1
1801.07583,3
1802.01167,3
1802.01730,2
1802.08534,3
1803.04927,3
1803.05028,3
1803.07401,1
1804.04202,3
1804.04746,3
1804.05409,2
1804.07178,2
1804.10781,3
1805.07830,2
1805.08629,1
1805.09090,2
1805.10109,2
1805.10906,2
1805.11384,1
1806.02660,3
1806.09757,1
1807.00376,2
1807.05806,2
1807.08531,1
1808.01878,3
1808.03292,2
1808.04813,2
1808.07975,2
1809.04500,2
1809.05897,3
1810.05587,2
1810.10591,1
1810.11702,3
1811.08469,1
1811.10116,2
1812.04985,1
1812.05296,2
1901.09660,3
1901.10923,3
1901.11454,3
1902.00385,3
1902.03185,2
1902.06039,1
1902.09359,3
1903.12086,2
1904.01736,2
1904.04869,3
1904.05429,3
1905.01365,2
1905.06449,3
1905.09177,1
1905.10149,3
1905.13275,1
1906.05793,1
1906.07588,3
1907.00899,2
1907.10384,2
1907.10782,2
1907.11852,2
1908.03309,2
1908.09813,3
1908.10577,3
1909.02396,2
1909.02475,1
1909.04224,3
1909.05232,3
1909.08008,1
1909.09087,3
1909.09461,3
1910.00741,2
1910.00767,2
1910.02607,3
1910.03101,3
1910.09508,3
1910.11027,2
1910.13852,1
1910.13880,3
1911.01165,2
1911.07840,3
1911.08642,3
1911.09535,2
1912.05676,3
1912.07521,3
1912.08446,2
1912.08929,3
2001.03415,0
2001.09318,2
2002.03267,2
2002.04517,3
2002.05147,2
2002.09109,3
2002.10641,1
2003.05550,2
2003.06906,0
2003.10598,3
2003.11071,2
2003.11911,4
2003.12605,3
2004.03050,1
2004.06135,3
2004.10950,3
2005.04455,1
2005.13714,2
2006.02732,1
2006.05619,2
2007.09645,2
2007.11260,2
2007.16088,3
2007.16089,3
2008.07698,4
2009.01490,3
2009.02240,1
2009.07619,1
2009.09734,1
2009.11727,2
2009.12213,3
2009.14180,4
2010.00082,3
2010.00386,3
2010.09648,2
2010.09776,2
2010.13104,3
2010.13438,3
2011.01727,2
2011.03213,3
2011.03640,3
2011.08064,2
2011.14393,1
2012.04861,2
2012.10153,3
2012.15377,1
2012.15791,1
2101.05436,3
2101.09894,1
2102.01434,1
2102.02919,3
2102.05008,1
2102.11920,1
2103.00600,3
2103.03020,2
2103.11067,2
2103.13475,1
2103.15664,3
2104.01650,2
2104.06940,3
2104.13463,3
2104.15075,1
2105.01820,2
2105.01889,3
2105.06228,1
2105.07132,3
2105.08158,2
2105.10605,3
2106.01901,1
2106.04678,3
2106.06867,1
2106.07551,0
2107.00913,3
2107.05173,3
2107.12450,1
2108.08117,2
2109.00294,3
2109.05663,3
2109.13196,2
2110.03615,2
2110.05103,3
2110.08124,3
2110.08127,3
2110.08170,2
2110.12579,2
2111.10824,2
2111.13872,3
2111.14310,2
2112.04454,1
2201.02455,4
2201.04185,1
2201.07123,3
2201.09467,3
2202.00941,3
2202.01808,3
2202.04382,1
2202.04465,1
2202.09489,1
2202.12016,0
2202.13410,2
2202.13419,2
2203.11414,2
2204.04910,3
2204.08883,3
2204.09418,4
2204.14076,3
2205.00885,1
2205.01423,2
2205.02704,3
2205.10459,3
2205.11163,4
2205.12880,3
2205.15606,2
2206.02245,3
2206.02583,3
2206.03031,2
2206.03721,3
2206.05568,2
2206.06468,1
2206.07570,4
2206.12482,3
2206.12718,3
2206.13844,2
2207.00763,3
2207.02249,0
2207.03181,4
2207.07388,3
2207.08279,2
2207.09300,0
2207.09708,2
2208.02901,3
2208.03789,2
2208.12149,1
2208.14719,2
2209.04696,3
2209.04808,1
2209.08230,3
2209.12178,1
2209.14042,2
2210.01163,3
2210.02260,2
2210.04365,0
2210.05448,1
2210.09646,0
2210.11218,2
2210.11344,2
2210.16063,3
2211.00112,1
2211.07849,1
2211.13746,2
2212.00844,3
2212.01454,2
2212.02395,2
2212.06357,3
2212.12313,2
2301.01336,3
2301.01649,4
2301.01919,3
2301.02462,1
2301.03145,3
2301.05288,1
2301.08491,2
2301.10692,3
2302.05007,3
2302.05063,4
2302.05849,3
2302.09250,3
2302.10058,1
2303.06957,3
2303.11457,1
2303.11804,3
2304.01386,3
2304.01510,3
2304.02351,2
2304.06839,1
2304.08018,1
2304.08493,3
2304.08494,2
2304.12532,4
2305.02128,2
2305.03563,3
2305.07366,1
2305.08137,3
2305.08802,3
2305.08957,3
2305.11534,2
2305.11962,0
2305.13411,3
2305.13916,0
2305.13937,4
2305.16818,3
2307.05065,1
2307.07602,3
2308.03995,3
2308.10435,0
2308.11039,2
2308.12921,3
2308.14042,3
2309.00920,3
2309.10901,1
2309.10908,3
2309.11991,2
2309.12633,0
2310.08901,2
2310.10961,3
2310.15789,1
2310.19903,2
2310.20344,1
2311.00791,3
2311.01584,2
2311.03150,2
2311.17252,2
2311.18394,2
2312.08662,0
2312.10123,3
2312.12325,1
2312.14333,2
2312.15929,1
2401.00132,0
2401.04795,2
2401.05860,3
2401.10973,3
2401.11524,2
2401.12258,2
2401.16461,2
2402.07547,2
2402.09499,2
2402.11314,2
2402.11467,4
2402.16713,0
2403.00841,0
2403.02369,2
2403.06264,2
2403.07748,1
2403.12376,3
2403.13093,3
2403.13639,3
2403.13905,1
2403.16871,3
2403.20300,3
2404.00622,2
2404.01131,3
2404.01551,3
2404.01557,3
2404.03066,3
2404.11831,3
2404.13982,3
2404.17017,2
2405.03994,2
2405.05085,2
2405.15054,3
2405.20018,0
2405.20972,3
2406.01061,3
2406.02890,4
2406.05388,3
2406.07473,3
2406.11342,2
2406.14728,2
2406.14832,3
2406.17206,2
2406.19181,1
2406.20041,2
2407.01788,2
2407.03956,0
2407.06328,1
2407.08021,3
2407.11889,1
2407.13076,3
2407.14218,2
2407.14571,3
2407.21307,2
2408.03692,3
2408.04514,3
2408.07395,4
2408.08571,3
2408.10391,2
2408.10783,3
2409.00993,2
2409.02645,2
2409.09509,3
2409.09979,3
2409.10047,3
2409.11058,3
2409.12330,3
2409.20033,3
2409.20326,0
2410.00079,2
2410.01798,1
2410.03403,4
2410.03997,0
2410.08050,2
2410.12889,2
2410.15394,3
2410.16237,3
2410.17221,1
2410.18631,3
2411.00119,1
2411.00570,3
2411.01553,3
2411.03603,3
2411.05683,3
2411.05904,2
2411.06398,2
2411.09954,1
2411.14371,3
9912011,3
0002004,1
0109041,2
0409059,2
0412073,2
0501044,0
0509035,3
0608119,1
0805.2938,3
0809.0524,0
0809.5154,2
0905.4087,3
0906.0866,2
0906.4607,3
0908.3082,3
0909.0118,2
0909.2816,3
1001.0441,0
1001.1972,4
1001.3744,3
1002.1951,0
1002.2193,0
1003.4083,4
1004.1770,2
1004.1789,4
1004.4457,4
1008.0757,0
1009.1478,4
1010.3951,3
1012.1882,2
1102.1503,2
1102.5437,3
1102.5699,3
1103.3802,4
1105.1561,1
1105.2344,0
1105.2899,4
1112.2044,2
1112.4084,3
1202.4743,4
1204.2214,1
1205.1859,3
1205.4572,4
1206.0692,4
1206.2320,4
1208.3718,4
1209.1399,2
1209.2905,2
1210.2815,1
1211.0135,3
1211.4206,3
1212.6058,4
1301.2172,4
1303.4264,3
1304.0793,4
1304.7324,3
1307.3294,2
1308.1839,3
1308.4263,4
1311.3220,1
1312.6090,4
1404.1314,3
1404.4026,3
1405.6147,3
1406.6012,0
1406.6473,3
1406.7799,0
1407.4735,2
1408.0605,2
1408.3564,2
1409.4883,2
1410.3122,1
1410.5092,4
1410.6656,2
1411.1705,4
1411.4080,0
1411.6928,4
1412.7595,3
1502.00296,4
1502.02969,1
1502.07808,3
1502.07828,4
1503.00121,3
1503.01620,4
1503.04718,4
1503.07551,4
1503.08726,3
1504.06786,4
1505.05407,4
1505.07757,3
1506.00527,0
1506.08898,3
1507.04913,4
1507.05174,3
1507.05242,2
1508.04978,4
1509.02630,2
1510.02177,0
1510.03090,3
1511.00118,1
1601.07232,4
1601.07262,4
1601.07884,4
1602.00490,0
1602.01178,2
1603.02980,3
1604.02778,2
1604.07322,3
1604.07339,4
1604.07939,4
1605.03754,4
1605.04270,2
1605.05319,1
1606.02424,1
1607.07824,4
1608.00613,1
1609.06302,4
1611.00869,3
1611.05328,0
1611.08397,1
1612.00807,3
1612.01657,4
1612.03461,4
1701.00474,4
1701.06509,3
1702.00182,3
1702.06277,4
1702.06728,4
1702.07452,2
1703.00304,2
1703.00796,4
1703.09968,2
1704.02698,1
1704.02754,3
1704.02790,3
1704.06444,3
1704.08535,3
1705.00341,2
1705.01123,0
1705.05103,0
1705.08809,3
1706.04804,3
1706.06651,4
1706.08764,2
1706.10143,0
1707.05726,4
1707.09791,3
1708.00684,0
1708.04308,0
1708.07154,1
1709.01784,0
1709.04427,4
1709.08462,4
1709.10206,4
1710.00421,0
1711.01775,2
1711.09335,4
1712.09480,4
1801.04752,4
1801.09741,2
1802.03937,1
1802.05884,3
1802.08994,3
1802.09079,3
1803.00303,3
1803.04053,4
1803.05747,3
1804.02691,2
1804.07019,4
1804.09539,0
1804.10878,3
1804.11240,4
1805.00207,2
1805.00373,2
1805.02482,3
1805.03894,4
1805.05575,0
1805.06021,4
1805.06199,4
1806.01081,2
1807.05364,1
1807.07126,3
1809.04094,0
1809.10260,4
1810.08339,4
1810.11973,4
1810.13151,4
1811.01820,2
1811.04115,2
1812.00551,0
1812.10067,4
1901.06279,0
1901.08025,0
1902.04169,3
1902.05347,2
1902.10905,4
1903.09889,3
1904.08689,2
1905.00579,0
1905.01790,4
1905.03508,3
1905.05365,4
1905.05925,2
1905.08765,1
1905.12245,0
1906.06147,0
1906.08575,1
1907.01154,2
1907.03240,0
1907.04807,4
1907.04986,4
1908.03846,4
1909.11416,4
1909.13689,4
1910.04433,4
1910.04964,0
1910.07383,1
1910.07992,4
1911.03793,4
1911.04657,4
1911.05609,2
1911.13279,4
1912.03878,4
1912.07854,4
1912.09669,4
1912.10809,0
1912.11318,2
1912.12362,2
2001.01403,3
2001.10590,4
2002.01425,4
2003.03092,3
2003.08574,4
2003.09249,4
2004.01023,2
2004.01545,2
2004.04959,4
2004.10347,0
2004.11974,3
2004.11977,1
2004.11994,0
2004.12470,3
2004.13274,0
2005.04425,0
2005.07384,3
2005.09984,3
2005.13331,3
2006.03921,4
2006.11424,4
2006.14438,3
2007.02393,4
2007.03410,3
2007.03922,4
2007.07032,2
2007.13477,2
2009.04646,4
2009.11129,0
2009.14059,0
2010.02015,4
2010.02822,4
2010.04676,2
2010.08737,4
2010.09641,0
2011.02620,3
2011.08964,1
2012.04446,0
2012.05696,3
2012.06809,4
2012.08034,0
2012.08742,4
2012.10739,3
2012.15635,0
2101.01484,3
2102.01163,2
2103.02189,0
2103.13689,4
2104.01548,4
2104.04371,0
2104.04678,4
2104.07569,4
2104.10116,4
2104.12734,4
2104.14109,4
2104.14115,4
2104.14799,0
2106.08104,4
2106.09814,4
2106.13574,0
2106.13686,0
2106.14076,0
2107.04770,3
2107.06831,0
2107.08939,4
2107.10220,0
2108.01809,4
2108.08985,2
2108.11627,0
2109.05184,2
2109.08007,4
2109.10572,2
2110.00138,2
2110.09318,4
2111.06324,2
2112.01832,4
2112.09401,2
2202.11038,4
2202.13673,2
2203.03107,3
2203.04904,0
2203.05349,4
2203.06935,2
2203.12692,0
2203.13535,0
2204.03532,2
2204.07062,4
2204.07131,0
2204.12366,4
2205.00132,0
2205.11825,3
2206.03330,4
2206.04318,4
2206.04888,4
2207.00319,4
2207.04521,1
2207.14087,4
2208.03633,0
2208.05818,4
2208.14603,4
2209.03338,2
2209.08884,4
2209.10134,0
2209.13206,4
2210.06697,2
2210.06802,2
2210.06808,3
2210.09946,0
2211.07722,0
2211.13484,0
2212.02780,4
2212.12678,4
2212.13842,2
2301.11648,2
2302.03837,4
2302.08249,2
2302.12133,2
2303.03144,0
2303.04027,4
2303.06326,0
2304.03848,2
2304.04637,4
2304.07387,0
2304.10234,4
2304.10632,2
2305.03472,4
2305.05964,0
2305.15799,3
2306.04202,3
2306.06285,3
2306.08089,3
2306.09431,0
2306.11341,0
2307.13205,0
2307.15005,3
2308.12636,0
2308.14274,0
2308.14395,4
2308.16417,3
2309.07589,2
2309.12775,4
2310.05835,0
2310.06412,4
2311.08074,3
2311.10791,0
2311.18243,2
2311.18248,0
2312.00104,0
2312.10201,4
2312.15313,3
2401.09774,0
2401.09854,2
2401.11818,4
2401.13967,4
2401.15343,3
2402.00045,2
2403.10943,0
2403.12053,0
2403.12618,0
2403.16951,2
2403.16985,3
2403.20194,0
2404.10702,0
2404.13619,4
2404.13792,0
2405.07229,0
2405.07930,4
2405.11742,4
2406.00626,0
2406.07268,0
2406.13809,0
2406.15177,0
2406.18007,4
2407.04284,4
2407.13111,0
2407.13676,0
2407.14093,0
2407.16307,0
2407.16554,4
2407.17205,2
2407.19590,2
2408.00305,0
2408.00970,4
2408.01284,0
2408.02978,0
2408.04547,4
2408.09438,4
2408.10500,0
2408.13608,0
2409.07759,3
2409.09638,0
2409.19627,4
2410.00817,1
2410.19459,4
2411.05374,2
0201007,1
0512056,1
0609129,1
0709.1272,3
0902.3207,1
0903.4313,2
0909.4888,1
1006.0401,1
1103.0066,1
1103.3020,2
1106.4448,1
1110.3397,1
1111.4144,1
1112.5717,1
1201.1473,1
1202.4837,2
1202.5964,3
1205.0790,1
1205.3506,1
1207.2291,1
1210.4539,1
1210.7325,1
1211.3056,3
1211.4047,1
1212.6326,3
1301.1704,3
1304.0878,2
1304.6782,1
1304.7053,1
1305.4452,1
1306.1295,1
1307.6638,3
1309.5498,2
1401.8230,1
1404.3406,2
1404.6383,3
1406.0292,2
1407.6954,3
1408.0854,3
1409.8608,1
1410.0567,1
1410.1726,3
1412.5720,2
1501.01809,1
1504.01023,1
1505.00838,1
1506.04496,1
1506.06704,1
1506.07749,3
1509.06935,3
1510.02789,3
1511.07727,1
1512.06136,1
1604.05872,1
1605.00410,1
1605.06381,2
1606.05385,3
1607.07892,1
1608.04041,0
1611.09567,1
1612.03772,2
1612.07848,2
1702.08425,2
1703.04036,1
1704.02457,1
1704.05594,2
1708.03438,2
1708.04021,1
1711.00903,1
1711.04471,3
1711.05683,2
1711.06581,1
1801.05554,1
1801.08682,3
1802.00303,1
1802.07832,1
1802.07942,1
1803.06226,0
1803.06934,2
1804.03807,1
1805.11938,4
1806.04941,1
1807.01417,1
1808.00532,3
1809.04424,2
1809.09175,3
1809.09851,2
1810.00674,1
1810.02561,4
1810.04033,1
1810.07517,1
1811.05031,1
1811.08309,3
1811.08768,3
1812.00904,1
1812.06160,3
1812.07908,1
1903.05567,4
1903.11521,1
1903.12482,1
1905.03136,1
1906.12199,1
1907.03251,1
1907.03709,1
1909.02408,1
1909.04029,1
1910.05623,1
1910.06117,2
1910.11712,1
1911.00093,1
1911.04488,3
2001.08849,3
2001.09253,1
2002.04955,2
2003.04103,1
2003.12029,4
2003.12861,3
2004.01463,1
2006.16465,3
2007.00094,1
2007.07539,1
2007.09737,1
2009.08805,1
2009.12101,3
2009.12638,3
2010.00257,4
2010.00724,3
2010.01709,0
2011.00715,3
2012.08208,1
2101.00086,1
2101.05158,1
2101.11003,0
2101.12425,1
2102.07833,2
2102.11572,3
2103.03646,1
2103.05244,1
2103.12067,1
2104.01965,2
2105.13921,2
2106.08777,1
2106.13879,1
2107.14552,3
2108.04791,1
2108.06476,3
2111.12749,1
2112.03036,2
2112.11508,2
2201.06968,0
2202.09056,1
2202.09888,3
2204.03775,3
2204.12120,3
2205.12721,1
2208.08530,1
2301.05455,2
2302.09149,3
2302.12054,1
2303.02159,1
2303.04769,3
2303.14690,3
2304.03068,1
2304.06145,2
2307.06075,1
2307.06953,1
2307.07931,1
2307.10032,1
2308.03120,2
2308.07346,2
2308.10960,3
2309.00465,2
2309.15417,1
2401.17184,1
2401.17345,2
2402.10797,1
2402.15940,2
2404.17039,1
2405.01562,2
2405.06056,3
2406.10862,3
2406.16154,1
2408.11880,1
2408.13420,3
2409.00568,2
2409.15926,1
0207062,1
0310022,1
0410045,1
0411049,1
0502045,1
0510051,1
0708.4149,1
0806.2159,1
0806.3963,1
0807.2382,1
0811.2984,1
0909.2793,1
0911.0137,1
0912.0180,1
1002.1167,1
1007.3764,3
1008.1371,1
1008.1954,3
1008.4870,1
1008.4974,1
1010.2412,1
1011.1599,1
1011.2531,1
1012.2674,3
1101.2395,1
1102.0642,1
1102.5239,3
1103.2405,1
1105.0706,1
1107.1127,1
1107.4189,1
1110.0569,1
1201.3914,1
1204.1423,1
1204.3241,1
1204.6249,1
1204.6255,1
1205.5911,1
1206.2812,1
1207.1773,3
1208.0701,1
1208.4434,1
1208.5649,1
